Order_ID,Product_ID,Warehouse_ID,Supplier_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Order_Status,Quantity_Ordered
ORD543862,PRD1024,WH03,SUP009,2023-11-25,2023-12-07,,Cancelled,49
ORD523552,PRD1017,WH06,SUP009,05/13/2024,2024-05-28,,Cancelled,139
ORD539627,PRD1042,WH01,SUP001,2024-11-19,2024-11-25,,Delayed,5
ORD548772,PRD1017,WH02,SUP010,2023-02-15,2023-02-22,2023-02-22,Delivered,72
ORD523956,PRD1021,WH03,SUP005,2024-11-20,2024-11-23,,Cancelled,183
ORD511097,PRD1036,WH05,SUP005,2024-04-28,2024-05-05,2024-05-10,Delivered,131
ORD513494,PRD1019,WH02,SUP009,2024-08-26,2024-09-06,,Delayed,199
ORD547123,PRD1001,WH02,SUP004,02/04/2024,2024-04-13,,In Transit,139
ORD525748,PRD1002,WH02,SUP008,2023-04-29,2023-05-12,2023-05-15,Delivered,129
ORD530188,PRD1033,WH07,SUP009,2023-06-12,2023-06-22,2023-06-29,Delivered,189
ORD535484,PRD1046,WH07,SUP008,2023-02-16,2023-02-21,,In Transit,66
ORD543545,PRD1027,WH05,SUP001,2023-01-12,2023-01-18,,In Transit,104
ORD541568,PRD1024,WH04,SUP001,2023-03-11,2023-03-23,,Delayed,136
ORD524472,PRD1020,WH02,SUP001,11/12/2024,2024-11-22,,Cancelled,186
ORD510953,PRD1017,WH07,SUP007,2024-03-24,2024-03-28,2024-04-04,Delivered,143
ORD533118,PRD1019,WH07,SUP004,2024-10-13,2024-10-16,2024-10-16,Delivered,164
ORD526808,PRD1017,WH06,SUP010,2023-08-25,2023-08-30,2023-08-30,Delivered,167
ORD534020,PRD1037,WH07,SUP010,2023-06-10,2023-06-23,,In Transit,165
ORD540578,PRD1030,WH06,SUP001,2023-12-25,2023-12-29,2023-12-29,Delivered,168
ORD500403,PRD1004,WH01,SUP008,2023-10-08,2023-10-12,,Cancelled,48
ORD530501,PRD1030,WH07,SUP003,2023-05-28,2023-06-03,,Cancelled,175
ORD504256,PRD1006,WH04,SUP004,2024-04-14,2024-04-29,,Cancelled,161
ORD534840,PRD1019,WH04,SUP003,2023-02-21,2023-02-25,2023-02-25,Delivered,100
ORD526487,PRD1024,WH06,SUP004,2023-10-02,2023-10-09,,Delayed,53
ORD522128,PRD1010,WH03,SUP005,20-06-2023,2023-06-24,2023-07-01,Delivered,142
ORD507160,PRD1026,WH02,SUP010,2023-03-21,2023-04-05,2023-04-10,Delivered,128
ORD533020,PRD1043,WH01,SUP003,2023-08-21,2023-08-22,,In Transit,30
ORD515249,PRD1043,WH03,SUP008,2024-02-14,2024-02-25,2024-02-25,Delivered,161
ORD520245,PRD1026,WH02,SUP011,2023-03-13,2023-03-24,2023-03-24,Delivered,7
ORD523217,PRD1020,WH02,SUP001,2023-01-30,2023-02-11,,In Transit,22
ORD515224,PRD1033,WH06,SUP004,2023-11-13,2023-11-18,,Cancelled,190
ORD530008,PRD1032,WH02,SUP001,2024-02-13,2024-02-23,,Delayed,104
ORD512934,PRD1048,WH01,SUP005,25-12-2024,2025-01-09,,In Transit,125
ORD519375,PRD1018,WH04,SUP010,2023-11-21,2023-11-30,2023-11-30,Delivered,153
ORD510861,PRD1035,WH08,SUP010,2023-07-17,2023-07-22,,Cancelled,12
ORD525542,PRD1032,WH05,SUP008,2024-06-07,2024-06-14,,Delayed,166
ORD508830,PRD1039,WH08,SUP006,2024-02-19,2024-02-27,2024-03-01,Delivered,76
ORD531422,PRD1013,WH01,SUP005,2024-12-26,2025-01-07,,In Transit,87
ORD532716,PRD1034,WH07,SUP004,23-06-2023,2023-07-06,,In Transit,200
ORD520327,PRD1044,WH03,SUP002,05/21/2024,2024-05-29,,Cancelled,161
ORD537001,PRD1006,WH05,SUP002,2024-10-10,2024-10-11,,Delayed,188
ORD525771,PRD1044,WH03,SUP003,2023-03-31,2023-04-13,2023-04-18,Delivered,35
ORD521155,PRD1038,WH07,SUP008,2023-07-03,2023-07-17,2023-07-17,Delivered,26
ORD501388,PRD1040,WH02,SUP007,2024-04-10,2024-04-20,,Cancelled,93
ORD535509,PRD1024,WH06,SUP003,2024-11-28,2024-12-07,2024-12-07,Delivered,100
ORD507433,PRD1002,WH03,SUP003,2023-04-16,2023-04-28,2023-04-28,Delivered,154
ORD532138,PRD1036,WH03,SUP009,2023-07-05,2023-07-08,2023-07-13,Delivered,63
ORD541252,PRD1043,WH06,SUP001,2024-04-16,2024-04-24,,Delayed,197
ORD510710,PRD1018,WH08,SUP005,06-01-2023,2023-01-18,2023-01-20,Delivered,186
ORD549669,PRD1008,WH02,SUP007,2023-05-10,2023-05-15,,Cancelled,64
ORD514555,PRD1013,WH05,SUP004,2023-04-25,2023-05-10,2023-05-12,Delivered,41
ORD523505,PRD1046,WH05,SUP005,2024-08-24,2024-09-08,2024-09-15,Delivered,155
ORD507451,PRD1024,WH06,SUP002,2024-05-21,2024-06-04,2024-06-11,Delivered,199
ORD501483,PRD1037,WH08,SUP011,22-07-2023,2023-08-06,2023-08-11,Delivered,8
ORD548350,PRD1005,WH03,SUP002,2024-07-22,2024-07-23,2024-07-30,Delivered,182
ORD509308,PRD1037,WH07,SUP008,2024-07-24,2024-08-06,2024-08-09,Delivered,61
ORD527253,PRD1002,WH06,SUP006,2023-12-08,2023-12-13,,Cancelled,167
ORD513032,PRD1034,WH03,SUP006,2023-02-18,2023-03-05,,In Transit,61
ORD548347,PRD1036,WH05,SUP002,2023-01-12,2023-01-27,,Delayed,57
ORD503265,PRD1021,WH05,SUP012,07/09/2024,2024-07-20,,Delayed,119
ORD520260,PRD1035,WH04,SUP007,2024-10-26,2024-11-10,,In Transit,45
ORD542202,PRD1047,WH03,SUP012,2024-01-03,2024-01-16,2024-01-18,Delivered,22
ORD530091,PRD1004,WH05,SUP002,2023-01-11,2023-01-12,,Delayed,137
ORD536435,PRD1035,WH06,SUP007,17/09/2023,2023-09-20,2023-09-20,Delivered,130
ORD547981,PRD1026,WH08,SUP004,2023-04-17,2023-04-18,,Delayed,112
ORD534711,PRD1001,WH08,SUP007,2024-01-17,2024-01-31,,In Transit,17
ORD546489,PRD1047,WH08,SUP012,2024-08-14,2024-08-23,2024-08-28,Delivered,133
ORD527695,PRD1007,WH03,SUP011,2024-07-25,2024-08-06,2024-08-06,Delivered,15
ORD542588,PRD1044,WH06,SUP011,2024-08-15,2024-08-18,2024-08-20,Delivered,157
ORD548460,PRD1018,WH07,SUP006,2023-02-01,2023-02-07,2023-02-08,Delivered,136
ORD535422,PRD1036,WH07,SUP003,28/09/2023,2023-10-12,,Cancelled,192
ORD529844,PRD1019,WH02,SUP009,2023-03-18,2023-03-21,2023-03-22,Delivered,114
ORD508974,PRD1016,WH03,SUP002,2024-09-30,2024-10-02,,Delayed,194
ORD529315,PRD1023,WH05,SUP006,2024-11-26,2024-12-06,2024-12-06,Delivered,149
ORD549690,PRD1005,WH06,SUP002,04/11/2024,2024-11-13,2024-11-13,Delivered,8
ORD524348,PRD1024,WH02,SUP008,2024-03-12,2024-03-16,,Cancelled,107
ORD542157,PRD1003,WH08,SUP012,2024-06-11,2024-06-22,,In Transit,141
ORD506230,PRD1028,WH02,SUP008,30-07-2023,2023-08-04,,Delayed,101
ORD513134,PRD1021,WH04,SUP011,2024-01-07,2024-01-21,,In Transit,101
ORD507010,PRD1038,WH07,SUP011,31-01-2023,2023-02-14,,Delayed,107
ORD506737,PRD1024,WH05,SUP009,2024-10-11,2024-10-15,,Cancelled,106
ORD537919,PRD1015,WH07,SUP004,2023-01-10,2023-01-19,2023-01-19,Delivered,138
ORD531247,PRD1014,WH03,SUP002,2023-09-08,2023-09-21,,Cancelled,27
ORD519681,PRD1047,WH01,SUP003,2024-02-01,2024-02-16,2024-02-18,Delivered,119
ORD530824,PRD1036,WH06,SUP003,18/02/2023,2023-02-22,2023-02-27,Delivered,76
ORD524801,PRD1040,WH01,SUP005,2023-05-26,2023-06-02,2023-06-02,Delivered,108
ORD533092,PRD1039,WH05,SUP005,2023-10-01,2023-10-13,,Cancelled,20
ORD532104,PRD1024,WH04,SUP005,2024-06-15,2024-06-19,,Delayed,26
ORD502899,PRD1035,WH06,SUP001,2024-05-24,2024-06-05,2024-06-08,Delivered,197
ORD541916,PRD1022,WH04,SUP006,2023-09-01,2023-09-15,,In Transit,183
ORD521181,PRD1043,WH04,SUP004,2023-10-19,2023-10-22,2023-10-22,Delivered,160
ORD510067,PRD1002,WH07,SUP006,2024-02-10,2024-02-12,2024-02-12,Delivered,177
ORD529003,PRD1019,WH04,SUP008,2024-04-29,2024-05-01,2024-05-03,Delivered,32
ORD522693,PRD1021,WH02,SUP001,2023-06-06,2023-06-19,2023-06-24,Delivered,5
ORD501110,PRD1040,WH07,SUP003,2024-05-08,2024-05-09,,Cancelled,102
ORD546245,PRD1032,WH01,SUP009,2023-09-25,2023-10-09,2023-10-11,Delivered,60
ORD503724,PRD1018,WH05,SUP012,2024-09-17,2024-09-28,2024-10-01,Delivered,137
ORD519379,PRD1020,WH06,SUP003,2023-12-24,2024-01-06,2024-01-06,Delivered,139
ORD530762,PRD1046,WH01,SUP003,2023-10-25,2023-11-08,,Cancelled,161
ORD503578,PRD1037,WH08,SUP006,2023-09-02,2023-09-10,,Cancelled,193
ORD514278,PRD1003,WH03,SUP002,2024-02-22,2024-03-01,2024-03-08,Delivered,5
ORD540921,PRD1024,WH01,SUP002,03/28/2023,2023-04-10,2023-04-12,Delivered,112
ORD506334,PRD1012,WH06,SUP011,2024-03-16,2024-03-19,,Cancelled,141
ORD547167,PRD1034,WH01,SUP012,2023-09-17,2023-09-21,2023-09-26,Delivered,70
ORD547529,PRD1023,WH02,SUP010,2024-05-24,2024-05-31,,In Transit,51
ORD528746,PRD1019,WH02,SUP004,2024-04-26,2024-05-02,2024-05-09,Delivered,26
ORD529797,PRD1040,WH05,SUP003,15/03/2024,2024-03-25,2024-03-27,Delivered,50
ORD519423,PRD1028,WH06,SUP006,2024-12-10,2024-12-19,2024-12-21,Delivered,24
ORD518418,PRD1012,WH03,SUP005,2024-11-05,2024-11-08,2024-11-08,Delivered,75
ORD547384,PRD1006,WH05,SUP006,2024-05-19,2024-05-25,,Cancelled,33
ORD507206,PRD1021,WH05,SUP005,2023-07-23,2023-07-24,2023-07-29,Delivered,170
ORD529031,PRD1033,WH08,SUP012,2023-01-16,2023-01-25,2023-01-25,Delivered,55
ORD530382,PRD1018,WH05,SUP001,2023-04-07,2023-04-14,2023-04-15,Delivered,173
ORD526191,PRD1012,WH06,SUP010,2023-06-11,2023-06-22,2023-06-22,Delivered,71
ORD539854,PRD1029,WH05,SUP006,2023-06-20,2023-06-23,,Cancelled,107
ORD531199,PRD1039,WH06,SUP012,2023-01-05,2023-01-18,2023-01-18,Delivered,164
ORD536088,PRD1030,WH02,SUP012,2024-07-03,2024-07-13,2024-07-16,Delivered,98
ORD534724,PRD1039,WH07,SUP002,2023-08-26,2023-09-10,,Cancelled,135
ORD512596,PRD1048,WH04,SUP004,2024-03-26,2024-03-30,,Cancelled,49
ORD539336,PRD1029,WH05,SUP002,2024-09-21,2024-10-05,,In Transit,147
ORD505613,PRD1028,WH04,SUP010,2023-02-06,2023-02-20,,In Transit,100
ORD507819,PRD1011,WH06,SUP002,2023-01-24,2023-01-25,,Cancelled,177
ORD543923,PRD1028,WH05,SUP002,2023-07-19,2023-07-24,,In Transit,164
ORD529855,PRD1032,WH06,SUP011,2024-03-11,2024-03-13,,Cancelled,21
ORD530231,PRD1035,WH01,SUP012,08/08/2023,2023-08-14,2023-08-14,Delivered,167
ORD520965,PRD1002,WH06,SUP002,2024-07-09,2024-07-19,,Delayed,106
ORD521584,PRD1043,WH04,SUP011,2023-10-21,2023-10-24,,Delayed,145
ORD511312,PRD1015,WH04,SUP009,2023-09-24,2023-10-09,2023-10-14,Delivered,46
ORD511513,PRD1002,WH05,SUP011,2024-01-29,2024-02-03,,In Transit,178
ORD523272,PRD1011,WH06,SUP003,2024-08-21,2024-09-04,2024-09-05,Delivered,53
ORD507243,PRD1027,WH08,SUP011,2023-02-20,2023-03-06,2023-03-06,Delivered,59
ORD517483,PRD1042,WH01,SUP005,2023-03-06,2023-03-07,,Cancelled,42
ORD523996,PRD1017,WH04,SUP002,09/04/2023,2023-09-05,2023-09-08,Delivered,170
ORD517017,PRD1015,WH06,SUP002,03/01/2024,2024-03-12,2024-03-13,Delivered,182
ORD529853,PRD1039,WH06,SUP003,2023-11-13,2023-11-14,2023-11-14,Delivered,165
ORD517971,PRD1046,WH08,SUP012,2023-10-23,2023-10-24,,In Transit,59
ORD542790,PRD1043,WH04,SUP004,2023-02-15,2023-02-21,2023-02-22,Delivered,71
ORD521391,PRD1031,WH08,SUP012,2023-08-12,2023-08-23,,In Transit,118
ORD507881,PRD1012,WH07,SUP001,28-03-2023,2023-04-05,,Delayed,119
ORD526753,PRD1020,WH01,SUP005,07/08/2024,2024-08-08,,Cancelled,103
ORD545946,PRD1013,WH06,SUP002,2023-09-27,2023-10-03,2023-10-03,Delivered,175
ORD535133,PRD1004,WH06,SUP001,2023-09-07,2023-09-16,2023-09-16,Delivered,109
ORD544181,PRD1035,WH07,SUP012,2024-05-29,2024-05-31,2024-06-01,Delivered,121
ORD520049,PRD1030,WH02,SUP009,08/27/2023,2023-09-06,,In Transit,27
ORD526922,PRD1038,WH02,SUP004,2024-08-16,2024-08-18,2024-08-25,Delivered,147
ORD517832,PRD1034,WH08,SUP010,04/25/2023,2023-05-07,,Cancelled,111
ORD526314,PRD1026,WH06,SUP002,2023-11-30,2023-12-12,,Cancelled,48
ORD551416,PRD1045,WH03,SUP009,2024-01-23,2024-01-26,2024-01-28,Delivered,50
ORD544939,PRD1043,WH05,SUP005,2024-04-01,2024-04-10,2024-04-11,Delivered,52
ORD538018,PRD1030,WH08,SUP008,2024-10-13,2024-10-27,,In Transit,62
ORD546018,PRD1002,WH02,SUP008,2023-07-21,2023-07-24,,Cancelled,160
ORD519983,PRD1030,WH05,SUP007,04-02-2023,2023-02-10,2023-02-10,Delivered,18
ORD524432,PRD1019,WH01,SUP007,2024-01-31,2024-02-15,2024-02-17,Delivered,59
ORD504819,PRD1021,WH04,SUP003,2023-04-27,2023-05-06,,Delayed,11
ORD540409,PRD1028,WH05,SUP005,2023-07-03,2023-07-04,2023-07-04,Delivered,167
ORD526378,PRD1001,WH08,SUP008,2023-02-07,2023-02-08,2023-02-08,Delivered,157
ORD503559,PRD1006,WH07,SUP011,15-06-2023,2023-06-23,2023-06-23,Delivered,156
ORD531461,PRD1009,WH08,SUP005,2023-05-31,2023-06-02,,Delayed,80
ORD508645,PRD1027,WH08,SUP009,2024-06-12,2024-06-25,2024-06-30,Delivered,126
ORD521999,PRD1040,WH03,SUP009,2023-03-30,2023-04-07,2023-04-07,Delivered,161
ORD513299,PRD1020,WH05,SUP011,2024-03-13,2024-03-22,2024-03-22,Delivered,73
ORD539202,PRD1037,WH07,SUP004,2024-03-24,2024-03-30,2024-03-31,Delivered,125
ORD501271,PRD1017,WH05,SUP012,2023-08-21,2023-08-28,2023-08-29,Delivered,28
ORD535516,PRD1031,WH05,SUP003,2023-09-07,2023-09-12,2023-09-12,Delivered,19
ORD513091,PRD1031,WH05,SUP004,2023-10-20,2023-10-21,2023-10-21,Delivered,161
ORD528064,PRD1028,WH07,SUP008,2023-11-16,2023-11-18,2023-11-20,Delivered,18
ORD533507,PRD1029,WH02,SUP012,06/10/2024,2024-06-20,2024-06-27,Delivered,20
ORD548953,PRD1016,WH01,SUP007,2024-08-06,2024-08-11,,Delayed,78
ORD508862,PRD1044,WH04,SUP006,2023-08-30,2023-09-03,,Delayed,67
ORD547333,PRD1022,WH02,SUP004,2024-05-27,2024-06-10,,Cancelled,182
ORD517358,PRD1018,WH03,SUP007,2023-08-25,2023-08-30,,Cancelled,147
ORD528730,PRD1041,WH05,SUP003,2023-01-24,2023-01-26,2023-01-29,Delivered,142
ORD503393,PRD1006,WH06,SUP004,2023-12-06,2023-12-07,2023-12-10,Delivered,174
ORD533658,PRD1047,WH05,SUP001,2023-11-13,2023-11-21,2023-11-23,Delivered,68
ORD532374,PRD1034,WH08,SUP004,2024-09-15,2024-09-17,,Cancelled,80
ORD519760,PRD1026,WH07,SUP008,2023-03-12,2023-03-14,,Delayed,68
ORD537954,PRD1001,WH08,SUP009,2024-07-19,2024-08-02,,Cancelled,167
ORD504871,PRD1008,WH05,SUP006,2023-12-16,2023-12-28,,In Transit,109
ORD506960,PRD1034,WH07,SUP004,2024-08-29,2024-09-08,,Delayed,105
ORD508260,PRD1035,WH08,SUP001,12/25/2024,2024-12-31,2024-12-31,Delivered,115
ORD515571,PRD1018,WH07,SUP003,2023-04-10,2023-04-21,,In Transit,163
ORD510910,PRD1043,WH08,SUP006,2023-04-11,2023-04-19,,Delayed,49
ORD548540,PRD1043,WH06,SUP005,07/31/2024,2024-08-11,,Delayed,51
ORD519180,PRD1047,WH05,SUP006,2024-08-27,2024-09-08,,In Transit,61
ORD530971,PRD1020,WH07,SUP001,05/12/2023,2023-12-15,2023-12-18,Delivered,156
ORD522737,PRD1028,WH08,SUP009,2023-11-19,2023-12-04,,In Transit,156
ORD533686,PRD1024,WH05,SUP002,2023-08-12,2023-08-21,2023-08-23,Delivered,187
ORD504418,PRD1030,WH02,SUP007,2023-11-11,2023-11-18,,Cancelled,176
ORD544201,PRD1026,WH05,SUP002,2023-06-24,2023-06-29,2023-07-04,Delivered,118
ORD500709,PRD1029,WH07,SUP006,2023-08-20,2023-08-23,2023-08-23,Delivered,152
ORD541876,PRD1036,WH01,SUP006,2023-12-01,2023-12-15,2023-12-15,Delivered,55
ORD525789,PRD1005,WH04,SUP006,2023-04-29,2023-05-02,2023-05-02,Delivered,166
ORD502329,PRD1037,WH06,SUP003,2024-12-12,2024-12-22,2024-12-22,Delivered,29
ORD521136,PRD1014,WH02,SUP009,2024-07-23,2024-07-26,,In Transit,196
ORD515178,PRD1048,WH02,SUP001,2024-07-14,2024-07-19,2024-07-21,Delivered,102
ORD529351,PRD1039,WH01,SUP004,2024-10-22,2024-11-05,2024-11-07,Delivered,75
ORD515277,PRD1019,WH01,SUP010,2023-06-15,2023-06-27,,Delayed,109
ORD516614,PRD1043,WH01,SUP003,2024-04-30,2024-05-13,2024-05-16,Delivered,76
ORD525980,PRD1031,WH03,SUP006,2023-06-09,2023-06-19,,Delayed,139
ORD521147,PRD1043,WH02,SUP009,2024-06-09,2024-06-15,2024-06-17,Delivered,120
ORD504023,PRD1046,WH07,SUP004,2023-11-20,2023-11-23,2023-11-23,Delivered,122
ORD550372,PRD1011,WH05,SUP011,2024-03-30,2024-04-13,2024-04-15,Delivered,96
ORD528880,PRD1041,WH08,SUP001,01/27/2024,2024-02-03,2024-02-05,Delivered,98
ORD523116,PRD1029,WH04,SUP001,2023-12-17,2023-12-28,,Delayed,132
ORD539825,PRD1012,WH06,SUP004,2024-05-23,2024-06-01,,In Transit,77
ORD535812,PRD1009,WH06,SUP009,05/23/2023,2023-06-02,2023-06-05,Delivered,180
ORD540982,PRD1015,WH04,SUP008,04/07/2023,2023-04-08,2023-04-08,Delivered,187
ORD527900,PRD1017,WH08,SUP003,2023-08-02,2023-08-04,,Cancelled,181
ORD547658,PRD1042,WH01,SUP005,16-12-2024,2024-12-24,2024-12-29,Delivered,87
ORD506954,PRD1043,WH01,SUP007,2024-11-12,2024-11-16,,In Transit,47
ORD548116,PRD1029,WH05,SUP008,2023-09-26,2023-10-03,2023-10-03,Delivered,148
ORD522116,PRD1044,WH02,SUP011,2023-11-16,2023-11-28,2023-12-05,Delivered,134
ORD518826,PRD1027,WH03,SUP007,06/05/2024,2024-06-11,,Delayed,72
ORD517153,PRD1027,WH05,SUP001,17-02-2024,2024-03-02,,In Transit,171
ORD544667,PRD1001,WH01,SUP003,2023-09-09,2023-09-10,2023-09-10,Delivered,155
ORD505303,PRD1013,WH06,SUP010,2023-11-04,2023-11-18,,Delayed,8
ORD541082,PRD1028,WH06,SUP004,2024-07-19,2024-07-31,2024-08-07,Delivered,166
ORD510418,PRD1005,WH06,SUP006,2023-12-05,2023-12-08,2023-12-09,Delivered,44
ORD541035,PRD1044,WH07,SUP010,15/02/2023,2023-02-17,,In Transit,180
ORD519429,PRD1048,WH07,SUP011,2024-03-01,2024-03-03,,In Transit,69
ORD548036,PRD1008,WH06,SUP008,2024-01-14,2024-01-17,,Delayed,83
ORD549053,PRD1044,WH03,SUP005,2023-06-16,2023-07-01,2023-07-06,Delivered,61
ORD507832,PRD1014,WH05,SUP004,2024-12-16,2024-12-19,,In Transit,180
ORD551833,PRD1021,WH01,SUP003,2024-07-05,2024-07-15,2024-07-18,Delivered,125
ORD547741,PRD1042,WH05,SUP012,2024-02-26,2024-02-27,,Cancelled,126
ORD520948,PRD1042,WH01,SUP011,07/22/2024,2024-08-01,2024-08-04,Delivered,133
ORD504492,PRD1015,WH07,SUP009,2024-03-24,2024-03-26,,In Transit,115
ORD511866,PRD1046,WH04,SUP007,2023-04-12,2023-04-17,2023-04-18,Delivered,169
ORD540874,PRD1006,WH02,SUP002,2023-02-21,2023-03-07,2023-03-07,Delivered,117
ORD531385,PRD1040,WH06,SUP005,12-11-2023,2023-11-21,2023-11-21,Delivered,166
ORD549861,PRD1023,WH01,SUP010,2024-09-26,2024-10-06,2024-10-06,Delivered,163
ORD546392,PRD1036,WH04,SUP006,2023-01-06,2023-01-19,,Cancelled,108
ORD543180,PRD1026,WH04,SUP003,2023-08-06,2023-08-14,,In Transit,114
ORD529159,PRD1044,WH03,SUP012,2024-03-26,2024-04-08,,Cancelled,176
ORD536452,PRD1036,WH05,SUP012,2024-02-03,2024-02-15,,In Transit,21
ORD518606,PRD1020,WH04,SUP001,31-05-2024,2024-06-15,,Cancelled,67
ORD532874,PRD1040,WH06,SUP002,2024-01-05,2024-01-17,,Cancelled,69
ORD500857,PRD1022,WH08,SUP009,2024-11-14,2024-11-20,2024-11-21,Delivered,98
ORD531326,PRD1007,WH05,SUP005,2024-12-05,2024-12-11,2024-12-11,Delivered,22
ORD546897,PRD1010,WH08,SUP003,16/06/2024,2024-06-22,2024-06-29,Delivered,65
ORD529040,PRD1048,WH03,SUP005,27/10/2024,2024-11-04,,In Transit,145
ORD505566,PRD1004,WH01,SUP009,2024-05-06,2024-05-12,2024-05-13,Delivered,94
ORD551264,PRD1039,WH06,SUP006,2023-07-29,2023-08-05,,In Transit,27
ORD516465,PRD1026,WH02,SUP002,2024-06-22,2024-06-25,,Delayed,25
ORD528934,PRD1025,WH06,SUP004,2024-08-17,2024-08-31,2024-08-31,Delivered,161
ORD540693,PRD1010,WH05,SUP004,2023-06-13,2023-06-18,2023-06-23,Delivered,154
ORD544756,PRD1043,WH07,SUP003,2023-08-12,2023-08-22,,Delayed,13
ORD548726,PRD1039,WH03,SUP010,2024-09-25,2024-09-27,,In Transit,84
ORD528531,PRD1027,WH02,SUP011,2023-02-13,2023-02-18,,In Transit,171
ORD528841,PRD1036,WH03,SUP004,17/03/2023,2023-03-28,2023-04-02,Delivered,132
ORD504157,PRD1017,WH08,SUP001,2023-02-01,2023-02-12,,In Transit,78
ORD533758,PRD1031,WH06,SUP006,2023-07-29,2023-07-30,,Cancelled,164
ORD544080,PRD1038,WH03,SUP009,2024-07-12,2024-07-26,2024-08-02,Delivered,20
ORD507552,PRD1038,WH05,SUP003,2023-12-02,2023-12-12,2023-12-12,Delivered,81
ORD512196,PRD1011,WH02,SUP009,2024-12-01,2024-12-14,,Cancelled,7
ORD531096,PRD1043,WH07,SUP002,2023-12-19,2023-12-29,,In Transit,45
ORD503208,PRD1018,WH01,SUP011,2024-10-25,2024-11-08,2024-11-13,Delivered,199
ORD513154,PRD1034,WH05,SUP006,2023-04-01,2023-04-13,2023-04-13,Delivered,196
ORD532815,PRD1004,WH08,SUP010,2023-04-14,2023-04-26,2023-04-29,Delivered,105
ORD512794,PRD1021,WH05,SUP008,01/13/2023,2023-01-20,2023-01-25,Delivered,133
ORD508418,PRD1017,WH01,SUP011,2024-11-29,2024-12-10,2024-12-10,Delivered,189
ORD509588,PRD1007,WH02,SUP009,2024-02-21,2024-03-02,,In Transit,33
ORD519487,PRD1015,WH07,SUP008,2024-10-07,2024-10-10,,In Transit,167
ORD543110,PRD1019,WH01,SUP001,2024-01-09,2024-01-15,,Delayed,191
ORD543397,PRD1040,WH04,SUP012,2024-12-03,2024-12-11,2024-12-14,Delivered,29
ORD551920,PRD1004,WH05,SUP011,2023-12-02,2023-12-09,,In Transit,162
ORD542791,PRD1031,WH03,SUP007,2023-09-29,2023-10-07,2023-10-07,Delivered,35
ORD500337,PRD1025,WH03,SUP007,2023-07-24,2023-08-04,,Cancelled,139
ORD551851,PRD1030,WH03,SUP001,22-02-2024,2024-03-02,,In Transit,181
ORD526510,PRD1021,WH08,SUP005,2024-03-01,2024-03-03,,In Transit,167
ORD519597,PRD1036,WH07,SUP002,2024-11-18,2024-11-20,2024-11-22,Delivered,106
ORD530669,PRD1044,WH02,SUP012,2023-12-03,2023-12-07,2023-12-07,Delivered,98
ORD519463,PRD1004,WH07,SUP011,2023-01-16,2023-01-21,2023-01-23,Delivered,18
ORD545195,PRD1022,WH03,SUP001,2024-11-14,2024-11-21,2024-11-21,Delivered,11
ORD536753,PRD1005,WH05,SUP007,2023-04-16,2023-04-28,2023-04-28,Delivered,71
ORD502798,PRD1017,WH06,SUP002,2023-09-30,2023-10-13,2023-10-16,Delivered,132
ORD543950,PRD1010,WH05,SUP009,2023-02-26,2023-03-10,2023-03-10,Delivered,100
ORD541452,PRD1007,WH02,SUP010,2023-05-07,2023-05-14,2023-05-14,Delivered,140
ORD535239,PRD1016,WH07,SUP004,2023-03-05,2023-03-16,2023-03-19,Delivered,43
ORD515734,PRD1002,WH08,SUP011,2024-10-20,2024-11-02,2024-11-07,Delivered,50
ORD544350,PRD1044,WH08,SUP008,2023-10-01,2023-10-12,,Cancelled,170
ORD545704,PRD1044,WH05,SUP003,08/18/2024,2024-08-26,2024-08-31,Delivered,23
ORD506889,PRD1023,WH02,SUP005,2023-08-29,2023-09-06,,Delayed,6
ORD507318,PRD1034,WH06,SUP001,2023-01-12,2023-01-20,2023-01-27,Delivered,178
ORD511201,PRD1037,WH05,SUP003,02/25/2023,2023-03-12,2023-03-13,Delivered,133
ORD535047,PRD1036,WH03,SUP011,2024-04-15,2024-04-24,,Delayed,8
ORD547252,PRD1034,WH05,SUP005,2024-02-07,2024-02-19,,Delayed,70
ORD521314,PRD1006,WH04,SUP012,02/10/2024,2024-10-09,2024-10-11,Delivered,166
ORD548333,PRD1042,WH07,SUP007,2024-06-07,2024-06-19,,In Transit,147
ORD522325,PRD1026,WH02,SUP011,2024-09-07,2024-09-11,2024-09-11,Delivered,35
ORD511478,PRD1015,WH02,SUP002,15-08-2023,2023-08-18,2023-08-18,Delivered,107
ORD541460,PRD1048,WH05,SUP001,2023-09-14,2023-09-19,2023-09-20,Delivered,25
ORD515846,PRD1032,WH07,SUP004,07/19/2024,2024-07-26,,In Transit,22
ORD522745,PRD1001,WH02,SUP004,2023-07-01,2023-07-11,,Delayed,198
ORD518991,PRD1034,WH08,SUP007,2024-10-10,2024-10-25,2024-10-25,Delivered,81
ORD529032,PRD1031,WH03,SUP009,2023-05-06,2023-05-15,2023-05-20,Delivered,24
ORD507067,PRD1039,WH08,SUP003,2024-10-02,2024-10-03,2024-10-03,Delivered,149
ORD543181,PRD1026,WH05,SUP006,2023-01-09,2023-01-19,,In Transit,68
ORD525566,PRD1032,WH03,SUP003,2024-01-17,2024-01-29,2024-01-30,Delivered,54
ORD504610,PRD1030,WH04,SUP001,2023-10-09,2023-10-11,2023-10-11,Delivered,189
